Date,Open,High,Low,Close,AdjClose,Volume
05/03/2019,28.00304,28.302078,27.602636,27.937153,27.937153,5502302
06/03/2019,27.785099,27.785099,26.786619,27.232641,27.232641,4962687
07/03/2019,27.176888,27.577293,26.771414,26.928535,26.928535,3652220
08/03/2019,26.649773,26.756208,26.142929,26.533197,26.533197,3776717
11/03/2019,26.55854,27.486061,26.487581,27.445515,27.445515,3516872
12/03/2019,27.491131,28.10441,27.46072,27.724277,27.724277,4896000
13/03/2019,27.952356,28.160162,27.754688,27.850988,27.850988,4083913
14/03/2019,28.383173,29.396858,28.226051,28.981247,28.981247,7633537
15/03/2019,29.36138,30.54739,29.346172,30.527117,30.527117,11238800
18/03/2019,30.587936,30.99848,30.278763,30.658895,30.658895,5256664
19/03/2019,30.917385,31.008615,30.572733,30.633553,30.633553,3981711
20/03/2019,30.603142,30.795744,30.030411,30.223011,30.223011,5130984
21/03/2019,30.152054,30.886974,30.106438,30.770399,30.770399,3257028
22/03/2019,30.359858,31.003548,30.162189,30.182463,30.182463,2970352
25/03/2019,30.157122,30.157122,28.950836,29.036999,29.036999,3709832
26/03/2019,29.35631,29.893562,29.082615,29.847946,29.847946,3527921
27/03/2019,29.908768,30.35479,29.107958,29.16371,29.16371,3628742
28/03/2019,29.123163,29.341105,28.71769,28.849468,28.849468,3301224
29/03/2019,29.00152,29.797262,28.966042,29.746578,29.746578,3746924
01/04/2019,30.299038,30.633553,30.167257,30.628485,30.628485,3523383
02/04/2019,30.516979,31.074507,30.278763,31.054232,31.054232,4647599
03/04/2019,31.049164,31.246832,30.73999,31.216421,31.216421,4143695
04/04/2019,31.180943,31.216421,30.015205,30.582869,30.582869,4261680
05/04/2019,30.633553,31.621897,30.633553,31.525597,31.525597,4349676
08/04/2019,31.505322,31.758743,31.150532,31.672581,31.672581,2637506
09/04/2019,31.571211,31.626965,31.074507,31.28738,31.28738,2530570
10/04/2019,31.312721,32.250381,31.292448,32.078053,32.078053,3311089
11/04/2019,32.169285,32.372021,31.809427,32.366955,32.366955,3843207
12/04/2019,32.458187,32.73188,32.017235,32.18956,32.18956,2378452
15/04/2019,32.235176,32.422707,31.966549,32.37709,32.37709,2291048
16/04/2019,32.620377,32.665993,31.768881,31.824633,31.824633,2220809
17/04/2019,31.986822,32.18449,31.682716,31.804359,31.804359,2039687
18/04/2019,31.79929,31.926001,31.38368,31.855043,31.855043,2066915
22/04/2019,31.819565,32.057781,31.687784,32.057781,32.057781,2132221
23/04/2019,32.042576,33.066395,31.976685,32.944756,32.944756,3039407
24/04/2019,32.934616,33.679676,32.823112,33.578308,33.578308,3057953
25/04/2019,33.552963,34.064877,33.258995,33.958439,33.958439,3190736
26/04/2019,33.482006,33.781044,32.833248,33.127216,33.127216,3018098
29/04/2019,33.147491,33.340092,32.954891,33.223518,33.223518,2449085
30/04/2019,33.2742,34.211861,33.2742,34.166245,34.166245,2385752
01/05/2019,34.414597,35.07349,34.166245,34.759251,34.759251,4112718
02/05/2019,34.688293,34.946781,33.674606,34.53624,34.53624,3875958
03/05/2019,34.835278,35.124176,34.591991,34.820072,34.820072,1860144
06/05/2019,34.080082,34.72377,34.004055,34.561581,34.561581,1331183
07/05/2019,34.237202,34.607197,33.563103,34.206791,34.206791,2800279
08/05/2019,33.978714,34.110493,33.710087,34.009125,34.009125,2022128
09/05/2019,33.47694,34.105423,33.2742,34.004055,34.004055,2736354
10/05/2019,33.841866,34.156109,33.223518,34.039536,34.039536,1412076
13/05/2019,32.990372,33.400913,32.285858,32.458187,32.458187,5181295
14/05/2019,32.569691,33.82159,32.488598,33.527622,33.527622,1958400
15/05/2019,33.27927,34.602131,33.198174,34.414597,34.414597,2051328
16/05/2019,34.490623,35.595539,34.419666,35.377598,35.377598,2041858
17/05/2019,34.967056,35.757729,34.72377,35.190067,35.190067,2938389
20/05/2019,34.764317,34.951851,33.998985,34.465282,34.465282,2650134
21/05/2019,34.931576,35.554993,34.678154,35.301571,35.301571,2322024
22/05/2019,35.610744,35.676636,34.804867,34.972122,34.972122,3092283
23/05/2019,34.282818,34.282818,32.716675,33.299545,33.299545,6202520
24/05/2019,33.461735,34.054741,33.096806,33.512417,33.512417,3735678
28/05/2019,33.542828,34.399391,33.451595,33.659401,33.659401,3530881
29/05/2019,33.340092,33.563103,32.792702,33.552963,33.552963,4759665
30/05/2019,33.715157,34.115559,33.208313,33.659401,33.659401,4113113
31/05/2019,30.745058,31.505322,28.945768,30.182463,30.182463,15620241
03/06/2019,30.106438,30.172325,28.10441,28.312216,28.312216,6365687
04/06/2019,28.884947,29.275215,28.347694,29.234669,29.234669,5077516
05/06/2019,29.290421,29.422199,27.247847,27.62291,27.62291,7388293
06/06/2019,27.850988,27.891537,26.416624,26.979219,26.979219,7644388
07/06/2019,27.065384,27.952356,26.867714,27.521542,27.521542,4520538
10/06/2019,27.780029,28.144957,27.384693,27.470858,27.470858,3659520
11/06/2019,27.607704,27.820578,27.161682,27.541815,27.541815,3505429
12/06/2019,27.475925,27.835783,26.837303,26.877851,26.877851,2527018
13/06/2019,26.857576,27.379625,26.619362,27.283325,27.283325,4077796
14/06/2019,26.837303,27.121136,25.72732,26.01115,26.01115,3634463
17/06/2019,26.097315,26.188545,25.63102,25.661428,25.661428,3298461
18/06/2019,25.950329,26.685251,25.803345,26.10745,26.10745,4490943
19/06/2019,26.360872,27.141409,26.127724,27.07552,27.07552,4167568
20/06/2019,27.876329,29.021793,27.024836,27.577293,27.577293,4939406
21/06/2019,27.404966,27.678661,27.116068,27.36442,27.36442,4973933
24/06/2019,27.36442,27.521542,26.893057,27.014698,27.014698,3584744
25/06/2019,27.014698,27.303598,26.457172,26.512924,26.512924,4532178
26/06/2019,26.842373,27.242777,26.751141,26.979219,26.979219,1905523
27/06/2019,26.583881,26.791689,25.63102,26.46224,26.46224,9568655
28/06/2019,26.690319,26.741005,25.671566,25.747593,25.747593,13893669
01/07/2019,26.46224,26.477446,25.970604,26.132793,26.132793,6958376
02/07/2019,25.960466,26.452103,25.646223,26.447035,26.447035,4973933
03/07/2019,26.289913,26.842373,25.965534,26.822098,26.822098,5140454
05/07/2019,26.421694,26.685251,26.249367,26.543335,26.543335,4130870
08/07/2019,26.254435,26.396351,25.838823,25.995945,25.995945,5919197
09/07/2019,25.828688,26.016218,25.661428,25.899645,25.899645,5298492
10/07/2019,26.117586,26.862646,25.919918,26.502789,26.502789,9092176
11/07/2019,26.487581,27.10593,26.441967,27.10593,27.10593,5895324
12/07/2019,27.293463,27.536745,26.979219,27.257982,27.257982,7217037
15/07/2019,27.369488,28.018246,27.344147,27.987837,27.987837,7950993
16/07/2019,28.139889,28.884947,27.942221,28.388241,28.388241,7118387
17/07/2019,28.383173,28.64673,28.063862,28.636595,28.636595,3554359
18/07/2019,28.504814,29.290421,28.261532,29.087685,29.087685,4343560
19/07/2019,29.371515,29.989862,28.687279,28.788647,28.788647,5908543
22/07/2019,28.920425,29.082615,28.580841,28.596046,28.596046,3269853
23/07/2019,28.737963,28.737963,27.693867,28.109478,28.109478,4539084
24/07/2019,27.962494,28.55043,27.962494,28.494678,28.494678,2860850
25/07/2019,28.545362,28.71769,27.759756,27.91181,27.91181,3693851
26/07/2019,27.942221,28.124683,27.769894,28.018246,28.018246,3268669
29/07/2019,28.291941,28.504814,27.597567,28.367968,28.367968,3832947
30/07/2019,28.246325,29.087685,28.119616,29.00659,29.00659,4031431
31/07/2019,29.031931,29.391788,28.672073,29.265079,29.265079,5389447
01/08/2019,29.366447,29.979727,29.042068,29.239737,29.239737,4970579
02/08/2019,27.800304,28.129751,26.07704,26.563608,26.563608,20770166
05/08/2019,25.854029,25.894577,24.47035,25.554993,25.554993,11192632
06/08/2019,25.803345,26.112518,25.063354,25.732388,25.732388,7244461
07/08/2019,25.286366,25.636087,24.972124,25.534719,25.534719,3653601
08/08/2019,25.656361,26.376078,25.656361,26.016218,26.016218,4783539
09/08/2019,25.995945,25.995945,25.240749,25.560061,25.560061,2521691
12/08/2019,25.36746,25.46376,24.926508,25.068424,25.068424,2621131
13/08/2019,24.961987,25.803345,24.693359,25.098833,25.098833,7019934
14/08/2019,24.678156,24.830208,23.801317,24.63254,24.63254,8122644
15/08/2019,24.399391,24.515966,23.436392,23.770906,23.770906,5727422
16/08/2019,24.01926,24.931576,23.948301,24.546375,24.546375,4909219
19/08/2019,24.992397,25.154587,24.72377,24.860619,24.860619,3959219
20/08/2019,24.693359,24.987329,24.424734,24.56665,24.56665,3635647
21/08/2019,24.668018,25.21034,24.607197,24.825138,24.825138,2741484
22/08/2019,25.053219,25.119108,24.541307,24.855551,24.855551,3195865
23/08/2019,24.201723,24.298023,23.177902,23.218449,23.218449,7242291
26/08/2019,23.314749,23.862139,23.289408,23.522554,23.522554,4026696
27/08/2019,23.796249,23.907755,22.944754,23.112013,23.112013,3852085
28/08/2019,23.071465,23.122149,22.478458,22.959959,22.959959,3722656
29/08/2019,23.18804,23.786114,23.137354,23.705017,23.705017,6461575
30/08/2019,25.772936,26.964014,25.164724,26.117586,26.117586,31586941
03/09/2019,25.864166,26.294983,25.646223,25.884439,25.884439,8237867
04/09/2019,26.102383,26.294983,25.478966,25.950329,25.950329,5511378
05/09/2019,26.132793,27.116068,25.904715,26.822098,26.822098,8994907
06/09/2019,26.862646,27.26305,26.487581,27.045109,27.045109,6831315
09/09/2019,27.369488,27.597567,26.933603,27.516472,27.516472,7168304
10/09/2019,27.308666,28.307146,26.989355,28.119616,28.119616,6298408
11/09/2019,27.937153,28.129751,27.724277,28.028383,28.028383,5916238
12/09/2019,28.155094,28.347694,27.394831,27.445515,27.445515,5659748
13/09/2019,27.394831,27.698936,27.085655,27.121136,27.121136,2785284
16/09/2019,26.862646,27.648251,26.801825,27.420172,27.420172,3021058
17/09/2019,27.369488,27.420172,26.918398,27.293463,27.293463,2821587
18/09/2019,27.334009,27.334009,26.360872,26.761276,26.761276,3759551
19/09/2019,26.741005,27.192093,26.639635,26.882919,26.882919,4931908
20/09/2019,26.958946,27.034971,26.208818,26.279778,26.279778,6002458
23/09/2019,26.259502,26.862646,25.859098,26.832235,26.832235,4902708
24/09/2019,26.893057,27.192093,26.183477,26.457172,26.457172,6605999
25/09/2019,26.452103,27.379625,26.381145,27.237709,27.237709,6056124
26/09/2019,26.862646,26.862646,26.01115,26.431829,26.431829,6061253
27/09/2019,26.568678,26.801825,25.539787,25.82362,25.82362,4381441
30/09/2019,25.82362,26.37101,25.783072,26.284845,26.284845,2619552
01/10/2019,26.421694,26.806892,26.051699,26.17334,26.17334,3819136
02/10/2019,26.102383,26.10745,25.423212,25.737455,25.737455,3143581
03/10/2019,25.752661,26.036493,25.032946,25.879372,25.879372,2660788
04/10/2019,25.965534,26.102383,25.443487,25.478966,25.478966,3822885
07/10/2019,25.392803,25.884439,25.337049,25.605677,25.605677,3134900
08/10/2019,25.438419,25.52965,24.72884,24.738976,24.738976,3017112
09/10/2019,24.906235,25.205271,24.708567,25.068424,25.068424,2605938
10/10/2019,25.043081,25.134314,24.779524,24.835276,24.835276,4467661
11/10/2019,25.27623,26.041561,25.225546,25.494171,25.494171,3014744
14/10/2019,25.468828,25.72225,25.397871,25.686771,25.686771,1551173
15/10/2019,25.595539,26.224024,25.519512,25.91485,25.91485,2061193
16/10/2019,25.808414,25.813482,25.428282,25.615812,25.615812,1980103
17/10/2019,25.767866,25.975672,25.499241,25.52965,25.52965,1985824
18/10/2019,25.524582,25.565128,25.088697,25.27623,25.27623,3410133
21/10/2019,25.291433,25.600609,25.134314,25.337049,25.337049,2371743
22/10/2019,25.499241,25.661428,25.230614,25.331982,25.331982,2048763
23/10/2019,25.286366,25.549925,24.967054,25.494171,25.494171,2469210
24/10/2019,25.676636,25.975672,25.306641,25.854029,25.854029,3018493
25/10/2019,25.904715,26.517994,25.82362,26.193613,26.193613,3189946
28/10/2019,26.320324,26.583881,26.087177,26.147999,26.147999,3117143
29/10/2019,26.17841,26.999493,26.132793,26.989355,26.989355,5226082
30/10/2019,26.969084,27.445515,26.725798,27.242777,27.242777,3210860
31/10/2019,27.192093,27.26812,26.411556,26.806892,26.806892,3032698
01/11/2019,26.953876,27.060314,26.756208,26.984287,26.984287,2398971
04/11/2019,27.293463,27.435377,27.10593,27.288393,27.288393,1979905
05/11/2019,27.323872,27.800304,27.136341,27.587429,27.587429,4079177
06/11/2019,27.876329,27.876329,27.217436,27.536745,27.536745,2791006
07/11/2019,27.759756,27.850988,27.435377,27.526609,27.526609,2908202
08/11/2019,27.55195,27.668526,27.141409,27.526609,27.526609,1962346
11/11/2019,27.278255,27.81044,27.192093,27.633045,27.633045,1830944
12/11/2019,27.769894,28.271667,27.698936,28.094273,28.094273,5463434
13/11/2019,27.876329,28.079067,27.643183,27.764826,27.764826,2171878
14/11/2019,27.572226,28.479473,27.45565,27.901672,27.901672,3357060
15/11/2019,28.205778,28.307146,27.957424,28.20071,28.20071,2799292
18/11/2019,28.205778,28.327419,27.91181,28.165232,28.165232,1931764
19/11/2019,28.210846,28.727825,28.018246,28.489611,28.489611,2811525
20/11/2019,28.291941,28.525089,27.845921,28.013178,28.013178,2832242
21/11/2019,27.997972,28.180435,27.212366,27.222504,27.222504,3173373
22/11/2019,27.217436,27.369488,26.862646,27.17182,27.17182,2850788
25/11/2019,27.369488,28.185505,27.369488,27.90674,27.90674,3744557
26/11/2019,28.215916,28.352762,26.938671,26.958946,26.958946,8725790
27/11/2019,25.874304,26.436897,25.215408,25.504309,25.504309,25892863
29/11/2019,25.494171,25.575266,24.551445,24.576788,24.576788,6382852
02/12/2019,24.505829,24.668018,23.98885,24.186518,24.186518,7351990
03/12/2019,23.720222,24.069944,23.53269,24.024328,24.024328,7722322
04/12/2019,24.27775,24.379118,24.095285,24.166245,24.166245,4132843
05/12/2019,24.130766,24.191586,23.62899,23.993917,23.993917,4072469
06/12/2019,24.075012,24.683224,23.836798,23.882414,23.882414,5935771
09/12/2019,23.73036,24.313229,23.542828,24.151039,24.151039,7451034
10/12/2019,24.029396,24.318296,23.887482,24.004055,24.004055,6115511
11/12/2019,23.983782,24.201723,23.770906,24.18145,24.18145,4372957
12/12/2019,23.983782,25.169792,23.862139,25.088697,25.088697,5211877
13/12/2019,25.053219,25.382666,24.850483,25.012671,25.012671,5212666
16/12/2019,25.337049,25.418144,24.972124,25.08363,25.08363,6638750
17/12/2019,25.200203,25.448555,25.119108,25.306641,25.306641,4669302
18/12/2019,25.342119,25.641155,25.149517,25.342119,25.342119,4543424
19/12/2019,25.372528,25.509377,25.230614,25.286366,25.286366,2995014
20/12/2019,25.494171,25.620882,25.093765,25.149517,25.149517,5335979
23/12/2019,25.169792,25.940193,25.149517,25.575266,25.575266,3213228
24/12/2019,25.570198,26.016218,25.468828,25.762798,25.762798,1891910
26/12/2019,25.98074,26.497719,25.904715,26.360872,26.360872,3034474
27/12/2019,26.457172,26.457172,25.696909,25.838823,25.838823,3107672
30/12/2019,25.788139,26.132793,25.595539,25.803345,25.803345,2622512
31/12/2019,25.747593,26.305119,25.620882,26.046629,26.046629,3263145
02/01/2020,26.386213,26.670046,26.127724,26.502789,26.502789,4278253
03/01/2020,26.051699,26.345667,25.554993,25.63102,25.63102,4447142
06/01/2020,25.387733,25.995945,25.387733,25.889507,25.889507,4983403
07/01/2020,25.869234,26.006083,25.124176,25.240749,25.240749,6135833
08/01/2020,25.088697,25.362392,24.911303,25.342119,25.342119,6934306
09/01/2020,25.443487,25.473898,24.845413,25.149517,25.149517,7158833
10/01/2020,25.149517,25.311708,25.043081,25.093765,25.093765,4865615
13/01/2020,25.184998,25.337049,24.673086,25.255955,25.255955,6736414
14/01/2020,25.255955,26.117586,25.245819,25.778004,25.778004,6555490
15/01/2020,25.701977,25.919918,25.544855,25.646223,25.646223,3906145
16/01/2020,25.854029,26.218956,25.691839,26.021288,26.021288,4445958
17/01/2020,26.102383,26.102383,25.36746,25.514444,25.514444,6502416
21/01/2020,25.418144,25.428282,24.784592,24.982262,24.982262,5397142
22/01/2020,25.088697,25.402941,25.088697,25.311708,25.311708,2705180
23/01/2020,25.352255,25.580336,25.022808,25.52965,25.52965,2187860
24/01/2020,25.620882,25.869234,25.103903,25.331982,25.331982,3948170
27/01/2020,24.662951,24.779524,24.313229,24.404461,24.404461,6143133
28/01/2020,24.586924,24.936646,24.505829,24.673086,24.673086,4225377
29/01/2020,24.809935,24.936646,24.602129,24.809935,24.809935,2788836
30/01/2020,24.531172,25.073492,24.409529,25.027876,25.027876,4742697
31/01/2020,24.901167,24.961987,24.404461,24.718702,24.718702,4627869
03/02/2020,24.72884,25.038013,24.637608,24.926508,24.926508,3265118
04/02/2020,25.342119,26.092245,25.058287,25.864166,25.864166,5845604
05/02/2020,26.092245,26.553473,25.646223,25.742523,25.742523,7337587
06/02/2020,25.930056,26.827168,25.879372,26.786619,26.786619,6581533
07/02/2020,26.609224,26.609224,25.848961,26.163202,26.163202,9318084
10/02/2020,25.848961,26.441967,25.62595,26.411556,26.411556,5327100
11/02/2020,26.406488,26.91333,26.355803,26.487581,26.487581,8685935
12/02/2020,26.725798,27.126204,26.649773,27.014698,27.014698,6874129
13/02/2020,26.330462,26.776484,26.066902,26.634567,26.634567,6760485
14/02/2020,26.837303,27.141409,26.675114,26.801825,26.801825,4158295
18/02/2020,26.507856,26.837303,26.294983,26.746073,26.746073,5139862
19/02/2020,26.81196,27.161682,26.735935,27.034971,27.034971,5512759
20/02/2020,27.034971,27.065384,26.502789,26.837303,26.837303,5310724
21/02/2020,26.710592,26.766346,25.955399,26.213886,26.213886,4403144
24/02/2020,25.225546,25.27623,24.034466,24.485556,24.485556,7265770
25/02/2020,24.860619,24.936646,23.400911,23.426254,23.426254,6799550
26/02/2020,23.679676,23.993917,22.959959,23.27927,23.27927,6851242
27/02/2020,22.569691,23.081602,21.743538,22.078054,22.078054,11049984
28/02/2020,20.881907,21.849976,19.868221,20.506842,20.506842,16947084
02/03/2020,20.63862,21.535732,19.969589,21.485048,21.485048,7908770
03/03/2020,21.626965,22.154079,20.988342,21.175875,21.175875,9216475
04/03/2020,21.535732,21.986822,20.876837,21.986822,21.986822,6008377
05/03/2020,21.302586,21.571211,20.522049,20.704512,20.704512,7139103
06/03/2020,19.766853,20.719715,19.574251,20.081095,20.081095,8400837
09/03/2020,18.489611,18.651798,17.972631,18.373035,18.373035,10960804
10/03/2020,19.107958,19.959454,17.992905,19.837811,19.837811,9943920
11/03/2020,19.077547,19.538773,18.535227,18.722757,18.722757,9386942
12/03/2020,17.222504,17.698936,16.376078,16.594019,16.594019,13329588
13/03/2020,17.830715,18.220984,16.796757,18.220984,18.220984,9643038
16/03/2020,14.78966,17.389763,14.78966,16.325394,16.325394,10100379
17/03/2020,16.629498,16.958946,15.326913,15.874303,15.874303,9976277
18/03/2020,14.698429,15.281298,12.929549,14.632539,14.632539,9067711
19/03/2020,14.698429,16.578814,14.282818,16.198683,16.198683,8396299
20/03/2020,16.644703,18.697414,16.229094,16.46731,16.46731,13518799
23/03/2020,16.725798,18.109478,15.98074,17.20223,17.20223,7340349
24/03/2020,18.479473,19.695894,17.501266,19.690826,19.690826,7084254
25/03/2020,19.954384,21.490116,19.346172,19.939178,19.939178,7389280
26/03/2020,20.243284,21.743538,20.020273,21.561075,21.561075,6317941
27/03/2020,20.390268,20.775469,19.396858,19.640142,19.640142,6310246
30/03/2020,20.126711,20.866699,19.655348,20.172325,20.172325,6928979
31/03/2020,20,20.780537,19.7111,20.045616,20.045616,3495761
01/04/2020,19.133301,19.695894,18.504814,18.702484,18.702484,4866207
02/04/2020,18.540295,19.285353,18.332489,18.824125,18.824125,3894307
03/04/2020,18.737963,19.09782,18.008108,18.469336,18.469336,4084899
06/04/2020,19.498226,19.837811,19.214394,19.721237,19.721237,6457629
07/04/2020,20.233147,20.669031,19.336037,19.447542,19.447542,7205396
08/04/2020,19.665483,20.623417,19.564116,20.466295,20.466295,6720038
09/04/2020,21.120123,21.667511,20.851496,21.064369,21.064369,8348158
13/04/2020,20.608212,20.942726,20.233147,20.506842,20.506842,3434006
14/04/2020,20.876837,21.464773,20.679169,20.952864,20.952864,5004120
15/04/2020,20.2889,20.709579,20.070957,20.501774,20.501774,4119427
16/04/2020,20.648758,20.876837,20.207806,20.831221,20.831221,3042169
17/04/2020,21.363405,21.424227,20.780537,21.039026,21.039026,6397453
20/04/2020,20.44602,21.165737,20.349722,20.760263,20.760263,4069510
21/04/2020,20.238216,20.349722,18.854536,18.955906,18.955906,7012437
22/04/2020,19.412064,19.868221,19.204256,19.640142,19.640142,7617950
23/04/2020,19.873289,20.162189,19.614799,19.721237,19.721237,2845855
24/04/2020,19.934111,20.263557,19.513432,20.116573,20.116573,3493788
27/04/2020,20.35479,20.582869,20.278763,20.369995,20.369995,3014349
28/04/2020,20.775469,20.963001,20.375063,20.699442,20.699442,5056996
29/04/2020,21.054232,22.133806,20.983274,21.991892,21.991892,6579363
30/04/2020,21.794222,22.012163,21.459705,21.6371,21.6371,3432231
01/05/2020,21.079575,21.28231,20.162189,20.273695,20.273695,3702926
04/05/2020,20.106438,20.562595,19.660416,20.552458,20.552458,2514589
05/05/2020,20.780537,21.115053,20.349722,20.369995,20.369995,2149781
06/05/2020,20.577801,20.846428,20.380133,20.522049,20.522049,2265201
07/05/2020,20.810947,21.201216,20.709579,21.160669,21.160669,2209365
08/05/2020,21.490116,22.199696,21.419159,22.123671,22.123671,4143695
11/05/2020,21.926001,22.18449,21.556005,21.981754,21.981754,3142200
12/05/2020,22.067917,22.194628,21.414089,21.414089,21.414089,4281805
13/05/2020,21.464773,21.64217,20.45109,20.795744,20.795744,4291472
14/05/2020,20.35479,21.236694,19.918905,21.216421,21.216421,3262750
15/05/2020,20.861631,21.419159,20.562595,21.332994,21.332994,3069593
18/05/2020,21.728333,22.493664,21.566143,22.18956,22.18956,3665439
19/05/2020,22.09326,22.777496,22.09326,22.321339,22.321339,4253591
20/05/2020,22.513939,22.787634,22.179422,22.63558,22.63558,4144484
21/05/2020,22.650785,22.82818,22.067917,22.498734,22.498734,3477018
22/05/2020,21.99696,22.199696,21.231627,21.8297,21.8297,5418450
26/05/2020,22.696402,22.858591,22.498734,22.534212,22.534212,3831961
27/05/2020,22.807907,23.096807,22.138874,23.096807,23.096807,5659748
28/05/2020,22.944754,23.411049,22.929548,23.101875,23.101875,8541906
29/05/2020,24.835276,25.342119,24.328434,25.159655,25.159655,23420102
01/06/2020,24.956919,25.240749,24.47035,25.022808,25.022808,7528179
02/06/2020,25.038013,25.159655,24.642675,24.911303,24.911303,5828439
03/06/2020,25.088697,25.119108,24.688292,24.738976,24.738976,5198658
04/06/2020,24.551445,24.956919,24.404461,24.936646,24.936646,5245812
05/06/2020,25.058287,26.026356,25.058287,25.605677,25.605677,8202353
08/06/2020,25.848961,26.376078,25.747593,26.183477,26.183477,7115624
09/06/2020,26.001015,26.001015,25.286366,25.357325,25.357325,4731057
10/06/2020,25.377598,25.458693,24.815002,25.032946,25.032946,2883540
11/06/2020,24.323364,24.455145,23.542828,23.613787,23.613787,6145698
12/06/2020,24.515966,24.673086,23.360365,23.770906,23.770906,3785003
15/06/2020,23.213381,24.029396,23.122149,23.852001,23.852001,4336259
16/06/2020,24.591991,24.683224,23.887482,24.166245,24.166245,3159957
17/06/2020,24.211861,24.642675,24.059807,24.08515,24.08515,4104235
18/06/2020,23.943233,24.095285,23.684744,24.034466,24.034466,4487391
19/06/2020,24.500759,25.098833,24.358845,24.794729,24.794729,6059478
22/06/2020,24.637608,24.967054,24.247339,24.475418,24.475418,3595003
23/06/2020,24.749113,25.098833,24.500759,24.840345,24.840345,10216983
24/06/2020,27.800304,27.825645,26.208818,26.91333,26.91333,31476453
25/06/2020,26.573746,26.629498,25.737455,26.153067,26.153067,7400723
26/06/2020,25.955399,26.822098,25.747593,26.482513,26.482513,10050659
29/06/2020,26.695389,27.328941,26.264572,27.247847,27.247847,7782696
30/06/2020,27.278255,27.992905,27.07552,27.845921,27.845921,6045272
01/07/2020,27.90674,28.165232,27.404966,27.511404,27.511404,5496778
02/07/2020,27.957424,28.251394,27.227571,27.242777,27.242777,3671556
06/07/2020,27.62291,27.709072,27.247847,27.399899,27.399899,3368306
07/07/2020,27.17182,27.344147,26.801825,26.837303,26.837303,3580008
08/07/2020,26.958946,27.445515,26.81196,27.445515,27.445515,4085294
09/07/2020,27.572226,27.572226,26.862646,27.212366,27.212366,2747008
10/07/2020,27.116068,27.212366,26.822098,27.080587,27.080587,2285129
13/07/2020,27.116068,27.212366,26.229094,26.239229,26.239229,4150008
14/07/2020,26.026356,26.639635,25.889507,26.609224,26.609224,2630404
15/07/2020,26.705524,27.060314,26.436897,26.700457,26.700457,3846166
16/07/2020,29.7111,31.236694,29.675621,29.954384,29.954384,50015945
17/07/2020,29.782059,30.734921,29.366447,30.598074,30.598074,11194999
20/07/2020,30.562595,31.348202,30.501774,31.145464,31.145464,6124389
21/07/2020,31.272175,31.677649,30.942726,30.947796,30.947796,5450018
22/07/2020,31.08971,31.682716,31.013685,31.302586,31.302586,5695459
23/07/2020,31.302586,31.875317,30.876837,31.180943,31.180943,4228534
24/07/2020,30.73999,31.023823,30.527117,30.816015,30.816015,2538265
27/07/2020,30.841358,31.08971,30.63862,30.897112,30.897112,2799687
28/07/2020,30.734921,30.881907,30.020273,30.091232,30.091232,3281099
29/07/2020,30.121641,30.516979,30,30.253422,30.253422,3532459
30/07/2020,29.949316,30.157122,29.45261,29.984795,29.984795,3671161
31/07/2020,30.228079,30.369995,29.650278,30.324379,30.324379,3420985
03/08/2020,30.364927,30.83629,30.091232,30.653828,30.653828,3327070
04/08/2020,30.63862,30.745058,30.314241,30.572733,30.572733,3335159
05/08/2020,30.790674,31.003548,30.598074,30.719715,30.719715,2275856
06/08/2020,30.54232,31.039026,30.364927,30.892042,30.892042,3726208
07/08/2020,30.800812,30.871769,30.435884,30.816015,30.816015,2072834
10/08/2020,31.003548,31.454638,30.897112,31.338064,31.338064,3092086
11/08/2020,31.54587,32.02737,31.109985,31.19108,31.19108,4107589
12/08/2020,31.474911,31.571211,31.069437,31.338064,31.338064,1955046
13/08/2020,31.023823,31.231627,30.157122,30.187532,30.187532,5350381
14/08/2020,30.299038,30.587936,30.197668,30.364927,30.364927,2139719
17/08/2020,30.511911,30.760263,30.228079,30.253422,30.253422,1871588
18/08/2020,30.217941,30.593006,30.217941,30.420679,30.420679,1631276
19/08/2020,30.572733,30.755196,30.268625,30.334517,30.334517,3573103
20/08/2020,30.2889,30.390268,30.065889,30.238216,30.238216,1906510
21/08/2020,30.081095,30.755196,30.060822,30.64369,30.64369,4371182
24/08/2020,31.373543,31.525597,30.99848,31.201216,31.201216,2523467
25/08/2020,31.201216,31.373543,30.63862,30.734921,30.734921,2681110
26/08/2020,31.332994,31.561075,30.83629,31.490116,31.490116,4099499
27/08/2020,31.728333,32.022301,31.155602,31.64217,31.64217,7382966
28/08/2020,33.213383,34.272682,32.843388,33.558033,33.558033,17972452
31/08/2020,33.233654,34.145969,33.162697,33.492146,33.492146,5917619
01/09/2020,33.664471,33.877342,33.304611,33.63913,33.63913,4548357
02/09/2020,33.922958,34.774456,33.623924,34.703499,34.703499,4577755
03/09/2020,34.01926,34.298023,32.640648,33.218449,33.218449,4005387
04/09/2020,33.117081,33.552963,31.99696,32.767361,32.767361,4566114
08/09/2020,31.956411,33.238724,31.784084,32.513939,32.513939,5832188
09/09/2020,33.000507,34.151039,32.843388,33.877342,33.877342,6426653
10/09/2020,33.998985,34.120628,32.965027,33.167767,33.167767,3963757
11/09/2020,33.309681,33.83173,33.08667,33.649265,33.649265,3386852
14/09/2020,33.958439,34.353775,33.694881,33.882412,33.882412,4197755
15/09/2020,34.211861,34.53117,33.82159,34.009125,34.009125,2875450
